"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
0.0,0.6004859805107117,"But when the cushion is spent in a year or two , or when the next recession arrives , the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks .

The cushion will likely be spent in under two years .",0.0,0.6004859805107117,"But when the cushion is spent in a year or two , or when the next recession arrives , the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks .

The cushion will likely be spent in under two years ."
1.0,0.33680516481399536,"Practice 16 : Be Alert to New Monitoring Tools and Techniques

Practice 17 is to [[check]] for intrusions .",2.0,0.6543196439743042,"Practice 16 : Be Alert to New Monitoring Tools and Techniques

Practice 17 is to [[checking]] for intrusions ."
2.0,0.0004909038543701172,"Then he turned to [[Tommy]] .

He walked away from Tommy after that .",1.0,0.8997876644134521,"Then he turned to [[Buffet]] .

He walked away from Tommy after that ."
1.0,0.012743711471557617,"[[couple]] of [[years]] [[ago]] i was thinking about [[moving]] to Massachusetts but [[uh]] [[boy]] i '[[m]] glad i [[did]] n't

I may [[move]] to New Hampshire .",0.0,0.5132459402084351,"[[coincide]] of [[annum]] [[next]] i was thinking about [[shifting]] to Massachusetts but [[uhhhh]] [[fella]] i '[[mio]] glad i [[had]] n't

I may [[relocation]] to New Hampshire ."
2.0,0.11760711669921875,"Bush the elder came of age when New England Republicans led the party , and patrician manners were boons to a Republican .

New [[England]] [[Republicans]] were weak .",1.0,0.7495745420455933,"Bush the elder came of age when New England Republicans led the party , and patrician manners were boons to a Republican .

New [[Uk]] [[Presidential]] were weak ."
0.0,0.00971221923828125,"At Gatehouse , in [[Kent]] .

Located in Kent , within the Gatehouse .",2.0,0.9999659657478333,"At Gatehouse , in [[Qin]] .

Located in Kent , within the Gatehouse ."
0.0,0.004178047180175781,"This confluence of a bad tax , a $ 1 billion reserve , a botched opposition campaign , and voters willing to call a bluff resulted in the I-695 [[victory]] .

The [[I]]-695 victory was the result of a botched opposition campaign and votes willing to call a bluff .",2.0,0.800316333770752,"This confluence of a bad tax , a $ 1 billion reserve , a botched opposition campaign , and voters willing to call a bluff resulted in the I-695 [[earn]] .

The [[me]]-695 victory was the result of a botched opposition campaign and votes willing to call a bluff ."
0.0,0.013872981071472168,"Boca da Corrida Encumeada -LRB- moderate ; 5 [[hours]] -RRB- : views of Curral das Freiras and the valley of Ribeiro do Poco .

Boca da Corrida Encumeada is a moderate text that takes 5 hours to complete .",2.0,0.9421375393867493,"Boca da Corrida Encumeada -LRB- moderate ; 5 [[hrs]] -RRB- : views of Curral das Freiras and the valley of Ribeiro do Poco .

Boca da Corrida Encumeada is a moderate text that takes 5 hours to complete ."
0.0,0.09054434299468994,"They managed to control much of the [[country]] for nearly a century before the Muslim leader Saladin -LRB- Salah-ad-Din -RRB- defeated them in 1187 .

They were defeated by Saladin , a Muslim leader , and lost [[control]] of the large [[part]] of the country they had .",1.0,0.6983271241188049,"They managed to control much of the [[nation]] for nearly a century before the Muslim leader Saladin -LRB- Salah-ad-Din -RRB- defeated them in 1187 .

They were defeated by Saladin , a Muslim leader , and lost [[supervises]] of the large [[parts]] of the country they had ."
1.0,0.0012428760528564453,"Postal Service could increase those same rates by at least 13 .

The Postal Service would [[like]] to see the rates even [[higher]] than that .",0.0,0.5479884147644043,"Postal Service could increase those same rates by at least 13 .

The Postal Service would [[such]] to see the rates even [[upper]] than that ."
1.0,0.00031375885009765625,"On the northern slopes of this rocky outcropping is the site of the [[ancient]] capital of the island , also called Thira , which dates from the [[third]] century b.c. -LRB- when the Aegean was under Ptolemaic rule -RRB- .

The [[ancient]] [[capital]] [[has]] some of the most stunning architecture of the entire [[island]] .",2.0,0.704303503036499,"On the northern slopes of this rocky outcropping is the site of the [[ramshackle]] capital of the island , also called Thira , which dates from the [[thirdly]] century b.c. -LRB- when the Aegean was under Ptolemaic rule -RRB- .

The [[dilapidated]] [[financials]] [[haya]] some of the most stunning architecture of the entire [[ile]] ."
1.0,0.012815415859222412,"What and who will they tax ?

They will [[tax]] [[many]] people , but whom ?",2.0,0.888308048248291,"What and who will they tax ?

They will [[attorney]] [[untold]] people , but whom ?"
0.0,0.040097951889038086,"What a brilliantly innocuous metaphor , devised by a master manipulator to obscure his manipulations .

The metaphor was created by the [[manipulator]] .",2.0,0.8081039190292358,"What a brilliantly innocuous metaphor , devised by a master manipulator to obscure his manipulations .

The metaphor was created by the [[manipulators]] ."
1.0,0.0024417638778686523,"An ancient Greek trading post , the town manages to combine the atmosphere of a resort with a gutsy , bustling city life .

[[Prior]] to becoming a Greek trading post the town was thought to have been a Macedonian fishing village .",2.0,0.8970615267753601,"An ancient Greek trading post , the town manages to combine the atmosphere of a resort with a gutsy , bustling city life .

[[Aforesaid]] to becoming a Greek trading post the town was thought to have been a Macedonian fishing village ."
1.0,0.0005548596382141113,"HCFA published a Notice of Proposed Rulemaking on March 28 , 1997 -LRB- 62 Fed .

HCFA tried to [[keep]] everyone [[informed]] about the rules they were making .",2.0,0.7342908382415771,"HCFA published a Notice of Proposed Rulemaking on March 28 , 1997 -LRB- 62 Fed .

HCFA tried to [[stays]] everyone [[imparted]] about the rules they were making ."
2.0,0.22239094972610474,"Mortifyingly enough , it is all the difficulty , the laziness , the pathetic formlessness in [[youth]] , the round peg in the square hole , the whatever do you want ?

Youth are known to be go-getters .",1.0,0.7662354707717896,"Mortifyingly enough , it is all the difficulty , the laziness , the pathetic formlessness in [[youngsters]] , the round peg in the square hole , the whatever do you want ?

Youth are known to be go-getters ."
1.0,0.021267235279083252,"but it but again it depends on what job you 're in the men that are out there fixing power lines are tested a lot

They [[drug]] [[test]] the men who fix power lines .",2.0,0.5405449867248535,"but it but again it depends on what job you 're in the men that are out there fixing power lines are tested a lot

They [[drugs]] [[checks]] the men who fix power lines ."
0.0,0.9769648909568787,"We did it with the aid of consultants and other equal justice stakeholders .

The help from consultants and other stakeholders was useful in doing it .",0.0,0.9769648909568787,"We did it with the aid of consultants and other equal justice stakeholders .

The help from consultants and other stakeholders was useful in doing it ."
0.0,0.9651976823806763,"Porches and stoops , those symbols of a vibrant social life , stopped being used as gathering places for a rather practical reason -- air conditioning .

People simply prefer to be comfortable inside rather than outdoors in the sweltering heat .",0.0,0.9651976823806763,"Porches and stoops , those symbols of a vibrant social life , stopped being used as gathering places for a rather practical reason -- air conditioning .

People simply prefer to be comfortable inside rather than outdoors in the sweltering heat ."
1.0,0.04069983959197998,"Paris and its immediate [[surroundings]] are a magnet for tourists , students , [[businessmen]] , artists , inventors ' in short , everyone except perhaps the farmer and fisherman , who may well come to the city to protest government policies .

[[Businessmen]] [[spend]] more time in [[Paris]] and its immediate [[surroundings]] than inventors do .",0.0,0.5773149728775024,"Paris and its immediate [[outskirts]] are a magnet for tourists , students , [[merchants]] , artists , inventors ' in short , everyone except perhaps the farmer and fisherman , who may well come to the city to protest government policies .

[[Enterprise]] [[go]] more time in [[Parisien]] and its immediate [[ambient]] than inventors do ."
1.0,0.01026839017868042,"Say , [[man]] , do n't you [[know]] you 've been [[given]] up for dead ?

He died of [[starvation]] after being [[left]] in the [[desert]] by his group of [[friends]] .",2.0,0.5950528383255005,"Say , [[guy]] , do n't you [[cognizant]] you 've been [[handed]] up for dead ?

He died of [[hunger]] after being [[letting]] in the [[deserts]] by his group of [[amigos]] ."
0.0,0.004909396171569824,"In the north , the snowcapped Alps and jagged pink pinnacles of the Dolomites ; the gleaming Alpine-backed lakes of Como , Garda , and Maggiore ; the fertile and industrial plain of the Po , stretching from Turin and Milan across to ancient Verona ; the Palladian-villa studded hills of Vicenza ; and the romantic canals of Venice .

The Alps are covered in [[snow]] .",2.0,0.8928103446960449,"In the north , the snowcapped Alps and jagged pink pinnacles of the Dolomites ; the gleaming Alpine-backed lakes of Como , Garda , and Maggiore ; the fertile and industrial plain of the Po , stretching from Turin and Milan across to ancient Verona ; the Palladian-villa studded hills of Vicenza ; and the romantic canals of Venice .

The Alps are covered in [[thaw]] ."
