"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Input.text","Input.label","Answer.sentiment.label","Approve","Reject"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3SKRO2GZ71R9S4EUM5GRFLDI2SUK1P","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:14:42 PST 2019","Sun Dec 08 08:14:59 PST 2019","Wed Dec 11 08:14:59 PST 2019","","","","17","100% (41/41)","100% (37/37)","100% (37/37)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3X31TUMD7XMKCAWC75SSULQXRSZ1L9","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:14:15 PST 2019","Sun Dec 08 08:14:23 PST 2019","Wed Dec 11 08:14:23 PST 2019","","","","8","100% (5/5)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","34S9DKFK73P7QGA0V7FGL05W388NYV","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:18:36 PST 2019","Sun Dec 08 08:18:48 PST 2019","Wed Dec 11 08:18:48 PST 2019","","","","12","100% (41/41)","100% (37/37)","100% (37/37)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Computer-altered"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","36TFCYNS44AQGFYFNDY1X21RFQ4HX9","A1YSYI926BBOHW","Submitted","Sun Dec 08 08:04:24 PST 2019","Sun Dec 08 08:04:58 PST 2019","Wed Dec 11 08:04:58 PST 2019","","","","34","100% (1660/1660)","100% (160/160)","100% (160/160)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3C8HJ7UOP7U1DOZ5FS2ZMSPY4C3MZM","A3GNQDFPZALU92","Submitted","Sun Dec 08 08:27:20 PST 2019","Sun Dec 08 08:27:50 PST 2019","Wed Dec 11 08:27:50 PST 2019","","","","30","100% (31/31)","100% (31/31)","100% (31/31)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3F0BG9B9MPNINVIDF0YRP3J63T47Y5","A2OAZPREKF6PQR","Submitted","Sun Dec 08 08:20:43 PST 2019","Sun Dec 08 08:20:52 PST 2019","Wed Dec 11 08:20:52 PST 2019","","","","9","100% (1/1)","0% (0/0)","0% (0/0)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3II4UPYCOJ7PV2S1F3KJC9Q0QVNQDB","A2HM35CWB7IIFM","Submitted","Sun Dec 08 07:59:44 PST 2019","Sun Dec 08 07:59:48 PST 2019","Wed Dec 11 07:59:48 PST 2019","","","","4","100% (229/229)","100% (6/6)","100% (6/6)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3J88R45B2GYITWW36Q666B3I1HGXPW","A27VBVMMEX9GJB","Submitted","Sun Dec 08 08:28:33 PST 2019","Sun Dec 08 08:29:01 PST 2019","Wed Dec 11 08:29:01 PST 2019","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3KYQYYSHYV7MAQFL0QSFN4V0BU6DOR","AFKZZEURTCR8U","Submitted","Sun Dec 08 07:59:08 PST 2019","Sun Dec 08 07:59:17 PST 2019","Wed Dec 11 07:59:17 PST 2019","","","","9","100% (5/5)","0% (0/0)","0% (0/0)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3O6CYIULED1GW1Z9D79EEYCA0W2WUY","ATBGHQ2VYNIVZ","Submitted","Sun Dec 08 08:25:48 PST 2019","Sun Dec 08 08:25:54 PST 2019","Wed Dec 11 08:25:54 PST 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3RYC5T2D73TYW0ARXR0EHTHU00TPRQ","AJDXSXAWDDAEO","Submitted","Sun Dec 08 08:05:20 PST 2019","Sun Dec 08 08:07:17 PST 2019","Wed Dec 11 08:07:17 PST 2019","","","","117","100% (12/12)","0% (0/0)","0% (0/0)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"3LB1BGHFL2W2Z9HQ21WR5FF1CFJTYB","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3VD82FOHKQOC5Y970UX43YDIQUVOC3","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:20:13 PST 2019","Sun Dec 08 08:20:29 PST 2019","Wed Dec 11 08:20:29 PST 2019","","","","16","100% (34/34)","0% (0/0)","0% (0/0)","135","a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","real","Real"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","33LKR6A5KEK8VN4HGEUJGC0EL5J1TA","A2ESBX4C2Q6TQY","Submitted","Sun Dec 08 07:50:01 PST 2019","Sun Dec 08 07:52:37 PST 2019","Wed Dec 11 07:52:37 PST 2019","","","","156","0% (0/0)","0% (0/0)","0% (0/0)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","35BLDD71I6XK3BTETK3Q9O8BV5DZVE","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:09:19 PST 2019","Sun Dec 08 08:09:47 PST 2019","Wed Dec 11 08:09:47 PST 2019","","","","28","100% (5/5)","0% (0/0)","0% (0/0)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Real"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","37Q970SNZE87GNR2REPT674SJM6S1D","A1YSYI926BBOHW","Submitted","Sun Dec 08 08:05:27 PST 2019","Sun Dec 08 08:06:03 PST 2019","Wed Dec 11 08:06:03 PST 2019","","","","36","100% (1660/1660)","100% (160/160)","100% (160/160)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","386CSBG1OZMQATDM5GC563G8990Q6J","AJDXSXAWDDAEO","Submitted","Sun Dec 08 07:59:04 PST 2019","Sun Dec 08 08:01:09 PST 2019","Wed Dec 11 08:01:09 PST 2019","","","","125","100% (12/12)","0% (0/0)","0% (0/0)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3EFVCAY5L39WSKSX35PUTG0D19YJ87","A33TFZWRGY3ASF","Submitted","Sun Dec 08 07:50:18 PST 2019","Sun Dec 08 07:50:31 PST 2019","Wed Dec 11 07:50:31 PST 2019","","","","13","100% (10/10)","100% (10/10)","100% (10/10)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3HPZF4IVNMTOZCD96H625PBK44SYCM","A1NF6PELRKACS9","Submitted","Sun Dec 08 07:59:06 PST 2019","Sun Dec 08 07:59:36 PST 2019","Wed Dec 11 07:59:36 PST 2019","","","","30","100% (34/34)","0% (0/0)","0% (0/0)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3I3WADAZ9Q4R6D0SLKAWPS78YD8O5U","A2HM35CWB7IIFM","Submitted","Sun Dec 08 08:08:48 PST 2019","Sun Dec 08 08:08:52 PST 2019","Wed Dec 11 08:08:52 PST 2019","","","","4","100% (229/229)","100% (6/6)","100% (6/6)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
"33W1NHWFYHL24ZRVYNYAJMO3I9NTZ2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:54 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:54 PST 2019","","","3LYA37P8IQNA52WMO29GLXQRO4LKB8","A2YHSU2IJZ9J14","Submitted","Sun Dec 08 08:15:56 PST 2019","Sun Dec 08 08:16:10 PST 2019","Wed Dec 11 08:16:10 PST 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","136","…passable enough for a shoot-out in the o . k . court homes of life type of flick . strictly middle of the road .","fake","Computer-altered"
